title,budget,revenue,popularity,release_date,imdb_score,runtime,genres
The Deep,0.0,0.0,10.507151,1977-06-17,8.1,22.0,
The Dying Gaul,0.0,0.0,0.978741,2005-01-01,,,
After Innocence,0.0,0.0,0.327041,2005-10-23,,,
The Citadel,0.0,0.0,0.613117,1938-10-29,,,
Beyond the Gates of Splendor,0.0,38.0,0.002354,2002-01-01,,,
A Southern Yankee,0.0,0.0,0.275071,1948-08-05,,,
Paradise Now,0.0,3357075.0,3.714186,2005-02-14,,,
The Kid & I,5.0,0.0,1.078538,2005-12-02,,,
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000.0,748806957.0,18.13542,2005-12-07,,,
King Kong,207000000.0,550000000.0,19.761164,2005-12-14,,,
Memoirs of a Geisha,85000000.0,162242962.0,7.680762,2005-12-06,7.3,145.0,
The Family Stone,0.0,0.0,7.041967,2005-12-14,,,
The Promise,0.0,0.0,2.447818,2005-12-15,,,
Kiss of Death,0.0,0.0,2.824732,1947-08-27,,,
Where Were You When the Lights Went Out?,0.0,0.0,0.761123,1968-01-01,,,
Cuban Rafters,0.0,62153.0,0.525869,2002-04-12,,,
Havoc,9000000.0,0.0,11.576336,2005-10-16,,,
Samurai Rebellion,0.0,0.0,3.411366,1967-05-27,,,
Koirankynnen leikkaaja,0.0,0.0,0.435044,2004-02-12,,,
Mother India,0.0,0.0,0.97758,1957-02-13,,,
Cowards Bend the Knee,0.0,0.0,1.350831,2003-01-01,,,
A Generation,0.0,0.0,0.832219,1955-01-26,,,
"Ivan the Terrible, Part II: The Boyars' Plot",0.0,0.0,1.701091,1958-06-06,,,
Down,15000000.0,163169.0,1.158196,2001-05-11,,,
The Loveless,0.0,0.0,0.845368,1981-08-07,,,
A Room for Romeo Brass,0.0,0.0,0.808056,1999-08-23,,,
Dona Flor and Her Two Husbands,0.0,0.0,0.72351,1976-11-22,,,
The Matador,10000000.0,17297244.0,3.867472,2005-05-12,,,
Look Both Ways,0.0,0.0,0.617625,2005-03-03,,,
Wal-Mart: The High Cost of Low Price,0.0,0.0,1.977106,2005-11-04,,,
7 Seconds,13000000.0,0.0,4.673777,2005-06-28,,,
8 Million Ways to Die,18000000.0,0.0,9.328747,1986-04-25,,,
Beyond the Forest,0.0,0.0,0.913724,1949-10-21,,,
Phffft!,0.0,0.0,0.528521,1954-11-10,,,
Mozart and the Whale,12000000.0,84967.0,8.334487,2005-09-10,,,
The Organization,0.0,0.0,8.307157,1971-10-20,,,
Cinderella Liberty,0.0,0.0,0.485032,1973-12-18,,,
Knute Rockne All American,0.0,0.0,0.908996,1940-10-05,,,
A Scene at the Sea,0.0,0.0,1.619846,1991-10-19,,,
Birdcage Inn,0.0,0.0,2.155611,1998-10-31,,,
Real Fiction,0.0,0.0,1.397031,2000-06-24,,,
Address Unknown,0.0,0.0,1.775879,2001-06-02,,,
Don't Look Now: We're Being Shot At,0.0,0.0,7.727202,1966-12-07,,,
They Died with Their Boots On,0.0,0.0,2.454775,1941-11-01,,,
The Three Burials of Melquiades Estrada,15000000.0,12036149.0,9.117934,2005-11-17,,,
House of Strangers,0.0,0.0,1.58585,1949-07-01,,,
Lili,0.0,0.0,4.855811,1953-07-10,,,
Slim Susie,0.0,0.0,1.875525,2003-10-03,,,
Executive Protection,0.0,0.0,1.723103,2001-08-10,,,
The Aura,0.0,0.0,3.240132,2005-09-15,,,
The Ambushers,0.0,0.0,0.916421,1967-12-22,,,
Day of Anger,0.0,0.0,2.897529,1967-12-19,,,
Munich,70000000.0,130358911.0,9.668761,2005-12-22,,,
The Producers,45000000.0,38058335.0,5.037224,2005-12-25,,,
Transamerica,1000000.0,13350369.0,7.398205,2005-12-23,,,
Rumor Has It...,70000000.0,88933562.0,6.158212,2005-12-23,5.5,97.0,
Cheaper by the Dozen 2,60000000.0,129181830.0,7.101422,2005-12-21,,,
Fun with Dick and Jane,100000000.0,202026112.0,13.473381,2005-12-21,6.1,90.0,
The Ringer,0.0,40442437.0,9.605509,2005-12-23,,,
Casanova,0.0,37691644.0,11.568302,2005-12-25,,,
Mrs Henderson Presents,0.0,0.0,4.133619,2005-09-09,,,
The White Countess,0.0,0.0,5.080754,2005-10-30,,,
Dirty Love,0.0,0.0,7.125902,2005-09-23,,,
The Spirit of the Beehive,0.0,0.0,5.446736,1973-10-08,,,
Our Father,0.0,0.0,0.472956,2002-11-22,,97.0,
Interrogation,0.0,0.0,1.785426,1989-12-13,,,
Richard Pryor: Live in Concert,0.0,0.0,1.716494,1979-01-26,8.1,78.0,
Kevin & Perry Go Large,0.0,0.0,3.552442,2000-04-20,,,
The Ear,0.0,0.0,1.133398,1970-01-01,,,
The Debutantes,0.0,0.0,0.79207,2003-06-06,,,
Luxo Jr.,0.0,0.0,7.160378,1986-08-17,,,
Keeping Mum,169000.0,18564702.0,5.742659,2005-12-02,,,
Paheli,0.0,0.0,1.436484,2005-06-24,6.3,141.0,
Goodnight Mister Tom,0.0,0.0,1.379679,1998-10-24,,,
Late Spring,0.0,0.0,5.306325,1949-09-13,,,
The Dentist,2500000.0,0.0,3.040468,1996-06-07,,,
David Copperfield,0.0,0.0,1.132759,1935-01-18,,,
Family,0.0,0.0,0.452189,1996-10-01,,,
How to Irritate People,0.0,0.0,1.95735,1969-01-21,,,
Threads,0.0,0.0,4.242601,1984-09-23,,,
Yamakasi,0.0,0.0,7.165551,2001-04-04,,,
Love's Enduring Promise,0.0,0.0,1.934935,2004-11-20,,,
After Image,1400000.0,0.0,0.272016,2001-01-23,,,
After Midnight,0.0,0.0,1.290763,1989-11-03,,,
The New World,30000000.0,30536013.0,7.694502,2005-12-25,,,
Voices of a Distant Star,0.0,0.0,3.85131,2002-02-02,,,
"When You Comin' Back, Red Ryder?",0.0,0.0,0.114547,1979-02-09,,,
Christmas in Connecticut,0.0,0.0,8.568803,1945-12-17,,,
She,0.0,0.0,0.845834,1935-06-12,,33.0,
Passport to Pimlico,0.0,0.0,2.23933,1949-10-26,,,
Whisky Galore!,0.0,0.0,2.010612,1949-06-16,,,
A Run for Your Money,0.0,0.0,0.306905,1949-11-23,,,
The Master of Ballantrae,0.0,0.0,0.326214,1953-01-01,,,
7 Faces of Dr. Lao,0.0,0.0,2.124202,1964-03-18,,,
Samurai Assassin,0.0,0.0,1.196723,1965-01-03,,,
Lies My Father Told Me,0.0,0.0,1e-06,1975-09-26,,,
We All Loved Each Other So Much,0.0,0.0,2.156368,1974-01-01,,,
The Boys of Baraka,0.0,0.0,0.077318,2005-03-11,,,
Tartuffe,0.0,0.0,0.921315,1925-11-20,,,
Sympathy for Lady Vengeance,0.0,23803308.0,7.400261,2005-07-29,,,
Boys Don't Cry,0.0,0.0,1.016074,2000-02-25,,,
Superprodukcja,0.0,0.0,0.053215,2002-02-28,,,
Grand Theft Parsons,0.0,0.0,1.635064,2003-06-18,,,
Devil's Pond,0.0,0.0,1.455593,2003-12-16,,,
The Cross of Lorraine,0.0,0.0,4.480694,1943-11-12,,,
The Cutting Edge: The Magic of Movie Editing,0.0,0.0,1.197861,2004-01-01,,,
The Quiller Memorandum,0.0,0.0,8.415216,1966-11-10,,,
49th Parallel,0.0,0.0,1.855274,1941-11-24,,,
Yesterday,0.0,0.0,1.678469,2004-09-03,,,
Penelope,4000000.0,0.0,1.381827,1966-11-10,,,
Ted Bundy,0.0,0.0,3.718957,2002-11-22,,,
District B13,12000000.0,9584131.0,7.594102,2004-11-09,,,
BloodRayne,25000000.0,2405420.0,6.514132,2005-10-22,,,
Hostel,4800000.0,80578934.0,12.093928,2005-01-06,,,
Grandma's Boy,0.0,6538177.0,6.741159,2006-01-06,,,
Tristan & Isolde,31000000.0,28000000.0,15.672195,2006-04-07,,,
Glory Road,0.0,42647449.0,5.244654,2006-01-13,,,
Last Holiday,45000000.0,38399961.0,5.53836,2006-01-13,,,
Hoodwinked!,15000000.0,51053787.0,6.398984,2005-12-16,,,
April's Shower,0.0,0.0,0.996202,2003-10-15,,,
Underworld: Evolution,50000000.0,111340801.0,12.496805,2006-01-12,,,
Looking for Comedy in the Muslim World,0.0,0.0,1.209137,2005-12-15,,,
Casper Meets Wendy,0.0,0.0,4.457964,1998-09-08,,,
Hell Drivers,0.0,0.0,2.115739,1957-07-23,,,
Shadows of Forgotten Ancestors,0.0,0.0,2.559625,1965-09-03,,,
Buried Alive,0.0,0.0,1.963322,1990-05-09,,,
Séance,0.0,0.0,0.846866,2000-08-07,,,
Hallelujah,0.0,0.0,0.080599,1929-08-20,,,
Cul-de-sac,0.0,0.0,3.681667,1966-02-01,,,
Riding Alone for Thousands of Miles,7500000.0,3752325.0,1.883227,2005-12-22,,,
Confidentially Yours,0.0,0.0,2.672873,1983-08-10,,,
Revolution,28000000.0,358574.0,2.806002,1985-12-25,,,
Project A,0.0,0.0,5.693875,1983-12-22,,,
A Woman's Face,0.0,0.0,6.584553,1941-05-09,,,
Sword of Gideon,0.0,0.0,0.91119,1986-09-01,,,
Little Manhattan,0.0,1117920.0,9.394353,2005-09-30,,,
Crocodile,0.0,0.0,1.337021,1996-11-16,,,
The Lower Depths,0.0,0.0,0.816702,1936-12-11,,,
Vinci,0.0,0.0,1.599269,2004-09-17,,,
The Ordeal,0.0,0.0,4.392346,2006-08-11,,,
The Dunwich Horror,0.0,0.0,2.150841,1970-01-14,,,
The Creeping Unknown,0.0,0.0,11.455239,1955-08-26,,,
Hellraiser: Hellseeker,3000000.0,0.0,5.823097,2002-10-15,,,
Inside Daisy Clover,4500000.0,0.0,7.761122,1966-02-17,,,
Gamera vs. Gyaos,0.0,0.0,0.878849,1967-03-15,,,
Over the Edge,0.0,0.0,1.861082,1979-11-02,,,
Roads to Koktebel,0.0,0.0,0.472617,2003-09-25,,,
Swamp Women,0.0,0.0,1.36807,1956-11-16,,,
8MM 2,0.0,0.0,3.330757,2005-11-22,,,
On Probation,0.0,0.0,1.450114,2005-09-29,,,
Bombón: The Dog,0.0,0.0,1.120045,2004-09-23,,,
The Bird People in China,0.0,0.0,2.524187,1998-06-10,,,
Thoughtcrimes,0.0,0.0,0.741709,2003-01-01,,,
Water,0.0,10422387.0,2.135874,2005-09-08,,,
The Temptations,8000000.0,0.0,1.607355,1998-11-01,,,
Sophie Scholl: The Final Days,0.0,0.0,4.972236,2005-02-13,,,
The Big House,0.0,0.0,0.267404,1930-06-14,,,
Uuno Turhapuro armeijan leivissä,0.0,0.0,0.8324,1984-08-31,,,
Matti: Hell Is for Heroes,0.0,0.0,1.925747,2006-01-01,,,
The World's Fastest Indian,25000000.0,0.0,5.581311,2005-10-12,,,
As Tears Go By,0.0,0.0,7.497042,1988-06-09,,,
Bandidas,35000000.0,10496317.0,19.294832,2006-01-18,,,
Made in Britain,0.0,0.0,2.097877,1982-02-25,,,
A Cock and Bull Story,0.0,0.0,2.536178,2005-07-17,,,
The Bitter Tea of General Yen,0.0,0.0,2.170292,1933-01-06,,,
Love in the Afternoon,0.0,0.0,1.474925,1972-08-21,,,
Charlie: The Life and Art of Charles Chaplin,0.0,0.0,10.351391,2003-05-01,,,
Wilby Wonderful,0.0,0.0,2.955368,2004-09-13,,,
The Mystery of Rampo,0.0,0.0,0.577259,1994-06-25,,,
Helter Skelter,0.0,0.0,1.486812,2004-07-23,,,
French Fried Vacation,0.0,0.0,5.021867,1978-11-01,,,
Annapolis,26000000.0,17496992.0,5.450751,2006-01-27,,,
Big Momma's House 2,40000000.0,138259062.0,7.622875,2006-01-26,,,
Nanny McPhee,25000000.0,122489822.0,9.806554,2005-10-21,,,
Sweet November,0.0,0.0,0.327296,1968-02-08,,,
Double Dare,0.0,0.0,0.777902,2004-03-13,,,
The Dark,0.0,0.0,5.691508,2006-01-26,,,
Panic in Year Zero!,0.0,0.0,2.653928,1962-07-05,,,
Here Comes the Groom,0.0,0.0,0.272093,1951-09-20,,,
Julie,0.0,0.0,0.535572,1956-10-17,,,
Tea for Two,0.0,0.0,1.196395,1950-09-02,,,
Green Dolphin Street,0.0,0.0,0.210988,1947-11-05,,,
Lt. Robin Crusoe U.S.N.,0.0,0.0,0.356129,1966-07-29,,,
Bye Bye Birdie,0.0,0.0,12.535244,1963-04-04,,,
The Comedians of Comedy,0.0,0.0,1.081127,2005-03-01,,,
The Honey Pot,0.0,0.0,1.721778,1967-05-21,,,
The Tuskegee Airmen,0.0,0.0,9.196429,1995-08-25,,,
Final Destination 3,25000000.0,117719158.0,11.872997,2006-02-10,5.8,93.0,
I Could Go on Singing,0.0,0.0,0.914649,1963-03-07,,,
Something New,0.0,11400000.0,8.642141,2006-01-29,,,
Free Money,0.0,0.0,4.003018,1998-12-03,,,
The Wind,0.0,0.0,1.347008,1928-09-15,5.5,86.0,
Dave Chappelle's Block Party,3000000.0,11718595.0,2.092791,2005-09-12,,,
Madame Curie,0.0,0.0,2.378019,1943-12-15,,,
Orfeu,0.0,0.0,0.311017,1999-04-21,,,
The Sex of the Stars,0.0,0.0,0.058611,1993-05-26,,,
Imagine Me & You,0.0,2455831.0,6.008971,2005-02-01,,,
Mississippi Mermaid,0.0,0.0,2.478512,1969-06-18,,,
Good Old Daze,0.0,0.0,3.004877,1994-05-21,,,
Place Vendome,0.0,0.0,0.758979,1998-10-07,,,
Broken Lance,0.0,0.0,1.478505,1954-09-25,,,
The Four Horsemen of the Apocalypse,0.0,0.0,1.717444,1921-03-06,,,
Sabah,0.0,0.0,0.539326,2005-06-04,,,
The Call of Cthulhu,50000.0,0.0,3.324295,2005-01-01,,,
The Pink Panther,0.0,0.0,10.520501,2006-01-18,,,
Troll,1100000.0,5450815.0,10.254424,1986-01-17,,,
The Business,0.0,0.0,3.10889,2005-09-02,,,
Curious George,50000000.0,69834815.0,12.602502,2006-02-10,,,
Firewall,45000000.0,82800000.0,6.500892,2006-02-10,,,
The Great McGinty,0.0,0.0,0.857056,1940-08-23,,,
Le créateur,0.0,0.0,0.971657,1999-06-16,,,
The White Diamond,0.0,0.0,1.107223,2004-11-13,,,
Tony Takitani,0.0,0.0,1.429707,2004-08-10,,,
When a Stranger Calls,15000000.0,66966987.0,5.149058,2006-02-03,,,
Tamara,4750000.0,206871.0,3.743679,2005-05-12,,,
London,0.0,0.0,4.96473,2005-02-10,,,
Neil Young: Heart of Gold,0.0,0.0,0.583897,2006-02-10,,,
Freedomland,37665000.0,14655628.0,5.388535,2006-02-17,,,
Winter Passing,3500000.0,113783.0,4.456904,2006-02-07,,,
Eight Below,40000000.0,120455994.0,13.876881,2006-02-17,,,
Date Movie,20000000.0,48548426.0,5.682129,2006-02-17,,,
Running Scared,17000000.0,9500000.0,7.435544,2006-01-06,,,
Madea's Family Reunion,6000000.0,57231524.0,4.304175,2006-02-24,,,
Doogal,0.0,0.0,2.524859,2006-02-24,,,
Ultraviolet,30000000.0,31070211.0,11.096655,2006-03-03,7.0,46.0,
Just My Luck,28000000.0,38159905.0,6.053567,2006-05-12,,,
Pulse,38000000.0,29907685.0,10.307277,2006-08-11,,,
Deep Sea 3D,0.0,0.0,2.675711,2006-03-03,,,
16 Blocks,55000000.0,65664721.0,11.887779,2006-03-01,,,
Agatha and the Storm,0.0,0.0,1.159325,2004-04-27,,,
Bongwater,0.0,0.0,1.660609,1997-01-01,,,
Trauma,0.0,0.0,4.77663,1993-03-12,,,
Election,0.0,0.0,3.222361,2005-05-14,,,
Half Light,0.0,0.0,10.050905,2006-01-17,,,
Twist of Faith,0.0,0.0,0.141932,2005-07-04,,,
Failure to Launch,50000000.0,128406887.0,9.438013,2006-03-10,,,
Ultimate Avengers,0.0,6700000.0,6.425482,2006-02-21,,,
Ice Age: The Meltdown,80000000.0,660940780.0,16.646029,2006-03-23,,,
All Quiet on the Western Front,0.0,0.0,9.234545,1979-11-14,,,
The Big White,18000000.0,0.0,12.283163,2005-10-27,,,
Stromboli,0.0,0.0,3.197594,1950-02-15,,,
Cyrano de Bergerac,0.0,0.0,4.617,1950-11-14,,,
Shinobi: Heart Under Blade,0.0,0.0,4.419592,2005-09-17,,,
Every Man for Himself,0.0,0.0,1.828887,1980-09-08,,,
Chronos,0.0,0.0,2.141858,1985-05-10,,,
Five Children and It,0.0,0.0,8.199069,2004-10-15,,,
Free Zone,0.0,0.0,3.11224,2005-04-18,,,
The Naked Spur,0.0,0.0,3.184967,1953-02-06,,,
The Prince & Me 2: The Royal Wedding,0.0,0.0,5.326142,2006-02-21,,,
Ask the Dust,0.0,0.0,4.049118,2006-02-02,,,
V for Vendetta,54000000.0,132511035.0,20.214422,2006-03-15,,,
She's the Man,20000000.0,33889159.0,6.916201,2006-03-17,,,
Thank You for Smoking,6500000.0,24793509.0,9.369527,2005-09-05,,,
Find Me Guilty,13000000.0,2636637.0,15.295949,2006-03-16,,,
Inside Man,45000000.0,184376254.0,13.393548,2006-03-23,,,
Tsotsi,3000000.0,9879971.0,6.081201,2005-08-18,,,
Aquamarine,12000000.0,23006849.0,11.29062,2006-03-03,,,
The Illustrated Man,0.0,0.0,2.237092,1969-03-26,,,
Leprechaun 2,2000000.0,2260622.0,3.3924,1994-04-07,,,
Leprechaun 3,0.0,0.0,8.21698,1995-07-04,,,
Leprechaun 4: In Space,0.0,0.0,3.301279,1996-12-25,,,
Leprechaun in the Hood,0.0,0.0,3.098603,2000-03-28,,,
The Dark at the Top of the Stairs,0.0,0.0,0.254794,1960-09-28,,,
Story of a Love Affair,0.0,0.0,0.908594,1950-10-01,,,
The Man Who Sued God,0.0,0.0,1.741405,2001-10-25,,,
Lights in the Dusk,1380000.0,1615018.0,2.329388,2006-02-03,,,
Kummeli Stories,0.0,0.0,1.011155,1995-10-20,,,
Stranger on the Third Floor,171200.0,0.0,1.513716,1940-08-16,,,
The Hills Have Eyes,15000000.0,69623713.0,18.960549,2006-03-10,,,
The Shaggy Dog,50000000.0,61112916.0,4.878907,2006-03-09,,,
A Personal Journey with Martin Scorsese Through American Movies,0.0,0.0,8.890621,1995-05-21,,,
Inspector Clouseau,0.0,0.0,3.847641,1968-07-19,,,
Son of the Pink Panther,25000000.0,2438031.0,3.372523,1993-01-01,,,
Unknown White Male,0.0,0.0,0.743772,2005-06-01,,,
The Lives of Others,2000000.0,70000000.0,9.02255,2006-03-15,,,
The Red and the White,0.0,0.0,1.660758,1967-11-03,,,
Fatty Drives the Bus,0.0,0.0,0.140298,1999-03-14,,,
City on Fire,0.0,0.0,0.899631,1987-02-13,,,
"Goodbye South, Goodbye",0.0,0.0,0.549914,1996-01-01,,,
Nanook of the North,53000.0,0.0,2.593681,1922-06-11,,,
Don't Torture a Duckling,0.0,0.0,3.056552,1972-09-29,,,
Resurrection,0.0,3910019.0,0.95581,1980-09-26,,,
Youth of the Beast,0.0,0.0,1.610094,1963-04-21,,,
Go Tell the Spartans,1500000.0,0.0,1.737092,1978-07-12,,,
They Call Me Mister Tibbs!,0.0,0.0,5.424482,1970-07-10,,,
Take the Lead,30000000.0,34742066.0,5.364459,2006-03-17,,,
The Lacemaker,0.0,0.0,2.468159,1977-05-25,,,
The Devil and Daniel Johnston,0.0,0.0,1.584846,2005-01-23,,,
L’argent,0.0,0.0,4.173803,1983-09-24,,,
The Trial of Joan of Arc,0.0,0.0,1.633231,1962-05-30,,,
Mouchette,0.0,0.0,3.081852,1967-03-28,,,
The Caiman,0.0,0.0,2.659206,2006-03-24,,,
Lucky Number Slevin,27000000.0,56308881.0,11.15092,2006-02-24,,,
The Wild Blue Yonder,0.0,0.0,0.921349,2005-09-05,,,
Wheel of Time,0.0,0.0,0.572948,2003-10-30,,,
Riot On!,0.0,0.0,0.816183,2004-11-12,,,
Volver,12899867.0,85582407.0,6.302926,2006-03-16,,,
The N Word,0.0,0.0,0.054365,2006-01-16,,,
Akeelah and the Bee,8000000.0,18948425.0,5.052049,2006-04-28,,,
Lisbela and the Prisoner,0.0,0.0,1.98441,2003-08-22,,,
Brainstorm,0.0,0.0,1.071448,2001-06-22,,,
Urban Legends: Bloody Mary,3500000.0,0.0,7.778296,2005-07-19,,,
Larry the Cable Guy: Health Inspector,0.0,0.0,0.797046,2006-03-24,,,
Stay Alive,9000000.0,27105095.0,4.854551,2006-03-24,,,
Annie Oakley,0.0,0.0,1.517112,1935-11-15,,,
Basic Instinct 2,70000000.0,38629478.0,15.321902,2006-03-29,,,
Brick,475000.0,3919254.0,9.00314,2005-01-30,,,
The Brothers Lionheart,0.0,0.0,2.820184,1977-09-23,,,
The Dead Hate the Living!,150000.0,0.0,1.149604,2000-02-08,,,
Evil Aliens,500000.0,0.0,2.002373,2006-03-10,,,
Santa's Slay,0.0,0.0,3.785156,2005-10-25,,,
The Dark Hours,500000.0,0.0,2.758048,2005-03-11,,,
This Film Is Not Yet Rated,0.0,302179.0,5.205826,2006-01-26,,,
Fragile,0.0,0.0,4.641868,2005-10-14,,,
ATL,20000000.0,21170563.0,2.582818,2006-03-31,,,
The Brotherhood of Justice,0.0,0.0,0.843996,1986-05-18,,,
Slither,15500000.0,0.0,10.375,2006-03-31,,,
The Benchwarmers,0.0,0.0,10.318021,2006-04-07,,,
Phat Girlz,0.0,0.0,1.19271,2006-01-01,,,
Renaissance,18000000.0,1831348.0,9.746725,2006-03-16,,,
Go for Zucker,0.0,0.0,1.817069,2005-01-06,,,
The Curse of the Werewolf,0.0,0.0,2.634682,1961-05-01,,,
Dead Fish,0.0,0.0,7.106448,2005-10-11,,,
Friends with Money,6500000.0,13368437.0,8.869162,2006-09-07,5.8,88.0,
The King Is Dancing,21000000.0,0.0,1.792826,2000-12-06,,,
Keane,0.0,0.0,1.936078,2004-09-03,,,
Reefer Madness: The Movie Musical,0.0,0.0,6.004782,2005-04-16,,,
I Love Your Work,0.0,0.0,1.224042,2003-10-05,,,
Beauty and the Bastard,0.0,0.0,0.814929,2005-10-21,,,
Dementia,0.0,0.0,0.736475,1955-12-22,,,
Magic,0.0,0.0,3.944012,1978-11-08,,,
Candy,0.0,2077763.0,4.772204,2006-02-15,,,
Secrets of a Soul,0.0,0.0,0.198451,1926-03-24,,,
The Child,0.0,5507396.0,5.462645,2005-07-10,,,
9/11,0.0,0.0,1.48066,2002-03-10,,,
"Lacombe, Lucien",0.0,0.0,2.235918,1974-01-30,,,
Hoot,0.0,0.0,6.429619,2006-05-05,,,
Where the Red Fern Grows,0.0,0.0,2.31862,1974-06-21,,,
Scary Movie 4,45000000.0,178262620.0,13.096692,2006-04-13,5.1,83.0,
Hard Candy,950000.0,7022209.0,9.62025,2005-01-14,,,
Dead Birds,1500000.0,0.0,7.774208,2004-01-01,,,
La Chinoise,0.0,30857.0,2.499754,1967-08-30,,,
Shutter,0.0,0.0,7.933786,2004-09-09,,,
A Prairie Home Companion,10000000.0,0.0,5.114498,2006-06-09,,,
Even Money,0.0,0.0,7.032075,2006-03-01,,,
The Chess Players,0.0,0.0,0.813813,1977-10-02,,,
Pinocchio and the Emperor of the Night,8000000.0,3261638.0,0.743274,1987-08-06,,,
Corvette Summer,0.0,15500000.0,5.695908,1978-06-02,,,
The Sentinel,60000000.0,77920346.0,12.915358,2006-04-19,,,
Mirage,0.0,0.0,7.259158,1965-10-29,7.4,129.0,
The President's Last Bang,0.0,0.0,0.406829,2005-02-03,,,
The Wild,80000000.0,37384046.0,7.904333,2006-03-06,,,
My Brother's Wife,0.0,0.0,3.346139,2005-11-04,,,
Silent Hill,50000000.0,97607453.0,7.938457,2006-04-21,,,
Battle in Heaven,1601792.0,253527.0,2.329513,2005-05-15,,,
American Dreamz,17000000.0,7314027.0,4.936369,2006-03-04,,,
Hôtel du Nord,0.0,0.0,1.195247,1938-12-19,,,
Irresistible,0.0,0.0,4.094629,2006-04-18,,,
Mata Hari,558000.0,2227000.0,1.41344,1931-12-26,,,
23,0.0,0.0,8.271531,1998-07-02,,,
Kinky Boots,0.0,8895428.0,4.893525,2005-08-30,,,
The Glass Key,0.0,0.0,1.642878,1942-10-14,,,
The Protector,6000000.0,27165581.0,9.005167,2005-08-11,6.5,43.0,
Mission: Impossible III,150000000.0,397850012.0,15.687983,2006-05-03,,,
The Wayward Cloud,0.0,0.0,1.606481,2005-05-19,,,
Die Nibelungen: Siegfried,0.0,0.0,1.827403,1924-02-13,,,
Die Nibelungen: Kriemhild's Revenge,0.0,0.0,0.828949,1924-04-25,,,
The Coast Guard,0.0,0.0,1.915235,2002-11-22,,,
RV,50000000.0,87528173.0,11.511424,2006-04-28,,,
United 93,15000000.0,76286096.0,10.527141,2006-04-28,,,
Stick It,0.0,0.0,7.255225,2006-04-21,,,
Secret Beyond the Door,0.0,0.0,2.842257,1948-01-01,,,
Man Push Cart,0.0,0.0,3.472216,2005-09-01,,,
The World,0.0,0.0,0.80315,2005-03-18,,,
Soldier Blue,0.0,0.0,3.391783,1970-08-12,,,
Footlight Parade,0.0,0.0,2.568773,1933-10-21,,,
LolliLove,2000.0,0.0,1.677933,2004-11-21,,,
An American Haunting,0.0,0.0,5.026855,2005-05-05,,,
Down in the Valley,8000000.0,852872.0,11.448612,2005-05-13,,,
The Hidden Blade,0.0,0.0,1.033814,2004-10-30,,,
Over the Hedge,80000000.0,343397247.0,9.382953,2006-04-22,,,
Art School Confidential,0.0,0.0,11.611468,2006-11-10,,,
Poseidon,160000000.0,181674817.0,6.581669,2006-05-12,,,
The Da Vinci Code,125000000.0,767820459.0,18.566706,2006-05-17,,,
X-Men: The Last Stand,210000000.0,459359555.0,0.867943,2006-05-24,,,
The Break-Up,52000000.0,204999686.0,6.327193,2006-06-01,,,
Peaceful Warrior,0.0,0.0,10.398351,2006-03-30,,,
Twelve and Holding,400000.0,95687.0,1.829593,2005-09-11,,,
Wah-Wah,0.0,0.0,1.528003,2005-08-17,,,
Keeping Up with the Steins,0.0,0.0,8.433369,2006-05-12,,,
Cars,120000000.0,461983149.0,18.907948,2006-06-08,,,
Wassup Rockers,0.0,634074.0,1.489895,2005-09-12,,,
The Lost City,9600000.0,4386236.0,2.637004,2005-09-03,,,
Standing Still,1700000.0,12762.0,2.095106,2005-01-02,,,
Carlito's Way: Rise to Power,9000000.0,0.0,13.305564,2005-09-27,,,
Conspirators of Pleasure,0.0,0.0,1.274652,1996-10-17,,,
Tall in the Saddle,0.0,0.0,9.444861,1944-09-29,,,
Beyond a Reasonable Doubt,0.0,0.0,1.609677,1956-09-05,,,
Sinbad of the Seven Seas,0.0,0.0,1.525287,1989-04-01,,,
The Earth Is a Sinful Song,0.0,0.0,0.768542,1973-11-02,,,
Shanghai Dreams,0.0,0.0,0.334025,2005-06-03,,,
Vera Cruz,0.0,0.0,2.320058,1954-12-25,,,
The Notorious Bettie Page,0.0,1410778.0,3.678394,2005-09-14,,,
The Mechanik,0.0,0.0,2.895673,2005-11-02,,,
Parting Glances,0.0,0.0,2.699266,1986-01-01,,,
Game 6,0.0,0.0,4.396455,2005-03-10,,,
American Gun,0.0,0.0,5.16295,2005-01-01,,,
Marilyn Hotchkiss' Ballroom Dancing & Charm School,2500000.0,0.0,7.113961,2006-01-24,,,
On a Clear Day,0.0,0.0,0.662855,2005-08-18,,,
The Omen,25000000.0,119188334.0,5.670679,2006-06-06,,,
The King,0.0,0.0,1.233312,2005-01-01,7.3,140.0,
Nacho Libre,32000000.0,80197993.0,12.042646,2006-06-16,,,
The Lake House,40000000.0,114830111.0,12.589019,2006-06-16,6.8,105.0,
Click,82500000.0,237681299.0,9.796552,2006-06-22,,,
The Seventh Victim,0.0,0.0,2.411819,1943-08-21,,,
Bleak Moments,0.0,0.0,0.601614,1971-01-01,,,
Edvard Munch,0.0,0.0,0.103347,1974-11-12,,,
The Ace of Hearts,0.0,0.0,0.138424,1921-09-17,,,
The Devil Wears Prada,35000000.0,326551094.0,13.102384,2006-06-30,,,
Pirates of the Caribbean: Dead Man's Chest,200000000.0,1065659812.0,29.455314,2006-06-20,,,
"You, Me and Dupree",54000000.0,130431368.0,8.570085,2006-07-14,,,
